Entity,Code,Year,Corruption Perception Index - Transparency International (2018).x,Share of the population in extreme poverty.x,Corruption Perception Index - Transparency International (2018).y,Share of the population in extreme poverty.y,Oil production (TWh).x,HAQ Index (IHME (2017)).x,Gender Inequality Index (Human Development Report (2015)).x,GDP per capita (constant 2015 US$).x,freeexpr_bti.x,electfreefair_bti.x,"Foreign direct investment, net outflows (% of GDP).x","Foreign direct investment, net inflows (% of GDP).x",Birth rate - Sex: all - Age: all - Variant: estimates.x,Deaths - Cardiovascular diseases - Sex: Both - Age: Age-standardized (Rate).x,Oil production (TWh).y,HAQ Index (IHME (2017)).y,Gender Inequality Index (Human Development Report (2015)).y,GDP per capita (constant 2015 US$).y,freeexpr_bti.y,electfreefair_bti.y,"Foreign direct investment, net outflows (% of GDP).y","Foreign direct investment, net inflows (% of GDP).y",Birth rate - Sex: all - Age: all - Variant: estimates.y,Deaths - Cardiovascular diseases - Sex: Both - Age: Age-standardized (Rate).y
United States,USA,1972,NA,NA,NA,NA,6139.335938,NA,NA,26850.61328,NA,NA,0.573054731,0.099287786,15.45800018,NA,6139.335938,NA,NA,26850.61328,NA,NA,0.573054731,0.099287786,15.45800018,NA
United States,USA,1973,NA,NA,NA,NA,5985.40625,NA,NA,28097.06055,NA,NA,0.655265689,0.135402873,14.75199986,NA,5985.40625,NA,NA,28097.06055,NA,NA,0.655265689,0.135402873,14.75199986,NA
United States,USA,1974,NA,NA,NA,NA,5715.055176,NA,NA,27691.01953,NA,NA,0.333928049,0.229090184,14.68999958,NA,5715.055176,NA,NA,27691.01953,NA,NA,0.333928049,0.229090184,14.68999958,NA
United States,USA,1975,NA,NA,NA,NA,5463.429688,NA,NA,27362.99805,NA,NA,0.814883232,0.137099802,14.47000027,NA,5463.429688,NA,NA,27362.99805,NA,NA,0.814883232,0.137099802,14.47000027,NA
United States,USA,1976,NA,NA,NA,NA,5326.305664,NA,NA,28564.63281,NA,NA,0.604245067,0.155331552,14.42500019,NA,5326.305664,NA,NA,28564.63281,NA,NA,0.604245067,0.155331552,14.42500019,NA
United States,USA,1977,NA,NA,NA,NA,5382.407715,NA,NA,29586.43164,NA,NA,0.54183203,0.140261486,14.97000027,NA,5382.407715,NA,NA,29586.43164,NA,NA,0.54183203,0.140261486,14.97000027,NA
United States,USA,1978,NA,NA,NA,NA,5631.312012,NA,NA,30895.03516,NA,NA,0.611073554,0.233883411,14.97900009,NA,5631.312012,NA,NA,30895.03516,NA,NA,0.611073554,0.233883411,14.97900009,NA
United States,USA,1979,NA,NA,NA,NA,5547.40918,NA,NA,31523.40625,NA,NA,0.940878093,0.306394368,15.49800014,NA,5547.40918,NA,NA,31523.40625,NA,NA,0.940878093,0.306394368,15.49800014,NA
United States,USA,1980,NA,NA,NA,NA,5584.649414,NA,NA,31142.19336,NA,NA,0.66636169,0.585866332,15.88300037,NA,5584.649414,NA,NA,31142.19336,NA,NA,0.66636169,0.585866332,15.88300037,NA
United States,USA,1981,NA,NA,NA,NA,5568.405762,NA,NA,31620.63672,NA,NA,0.31524387,0.800738096,15.75800037,NA,5568.405762,NA,NA,31620.63672,NA,NA,0.31524387,0.800738096,15.75800037,NA
United States,USA,1982,NA,NA,NA,NA,5590.811523,NA,NA,30755.94922,NA,NA,0.232490748,0.634908497,15.875,NA,5590.811523,NA,NA,30755.94922,NA,NA,0.232490748,0.634908497,15.875,NA
United States,USA,1983,NA,NA,NA,NA,5616.855469,NA,NA,31872.99805,NA,NA,0.241329342,0.316452384,15.625,NA,5616.855469,NA,NA,31872.99805,NA,NA,0.241329342,0.316452384,15.625,NA
United States,USA,1984,NA,NA,NA,NA,5770.068359,NA,NA,33884.875,NA,NA,0.31751433,0.624874175,15.62300014,NA,5770.068359,NA,NA,33884.875,NA,NA,0.31751433,0.624874175,15.62300014,NA
United States,USA,1985,NA,NA,NA,NA,5799.940918,NA,NA,34986.35547,NA,NA,0.084812582,0.22194162,15.80799961,NA,5799.940918,NA,NA,34986.35547,NA,NA,0.084812582,0.22194162,15.80799961,NA
United States,USA,1986,NA,NA,NA,NA,5609.491699,NA,NA,35864.82422,NA,NA,0.42632255,0.675731301,15.6590004,NA,5609.491699,NA,NA,35864.82422,NA,NA,0.42632255,0.675731301,15.6590004,NA
United States,USA,1987,NA,NA,NA,NA,5434.237305,NA,NA,36775.29688,NA,NA,0.819675326,1.30241406,15.77499962,NA,5434.237305,NA,NA,36775.29688,NA,NA,0.819675326,1.30241406,15.77499962,NA
United States,USA,1988,NA,NA,NA,NA,5338.890625,NA,NA,37965.13281,NA,NA,0.414422929,1.086807489,16.0890007,NA,5338.890625,NA,NA,37965.13281,NA,NA,0.414422929,1.086807489,16.0890007,NA
United States,USA,1989,NA,NA,NA,NA,4989.654785,NA,NA,38989.49219,NA,NA,0.903647542,1.343240738,16.47599983,NA,4989.654785,NA,NA,38989.49219,NA,NA,0.903647542,1.343240738,16.47599983,NA
United States,USA,1990,NA,NA,NA,NA,4845.258789,73.7,NA,39278.59375,NA,NA,1.005174398,1.194504142,16.72699928,264.64,4845.258789,73.7,NA,39278.59375,NA,NA,1.005174398,1.194504142,16.72699928,264.64
United States,USA,1991,NA,NA,NA,NA,4918.288574,NA,NA,38715.26172,NA,NA,0.800080657,0.561047018,16.32299995,257.77,4918.288574,NA,NA,38715.26172,NA,NA,0.800080657,0.561047018,16.32299995,257.77
United States,USA,1992,NA,NA,NA,NA,4803.560547,NA,NA,39526.97266,NA,NA,0.90133518,0.464853972,15.93099976,251.07,4803.560547,NA,NA,39526.97266,NA,NA,0.90133518,0.464853972,15.93099976,251.07
United States,USA,1993,NA,NA,NA,NA,4617.185547,NA,NA,40082.60547,NA,NA,1.207250714,0.732369602,15.47099972,250.95,4617.185547,NA,NA,40082.60547,NA,NA,1.207250714,0.732369602,15.47099972,250.95
United States,USA,1994,NA,NA,NA,NA,4506.617676,NA,NA,41189.23828,NA,NA,1.234898925,0.767643571,15.09300041,247.16,4506.617676,NA,NA,41189.23828,NA,NA,1.234898925,0.767643571,15.09300041,247.16
United States,USA,1995,NA,NA,NA,NA,4460.72998,76,0.30500001,41794.19141,NA,NA,1.440623283,0.904218197,14.71100044,244.21,4460.72998,76,0.30500001,41794.19141,NA,NA,1.440623283,0.904218197,14.71100044,244.21
United States,USA,1996,NA,NA,NA,NA,4443.333984,NA,NA,42869.24609,NA,NA,1.276086211,1.209693074,14.51299953,238.71,4443.333984,NA,NA,42869.24609,NA,NA,1.276086211,1.209693074,14.51299953,238.71
United States,USA,1997,NA,NA,NA,NA,4418.819336,NA,NA,44212.16797,NA,NA,1.415088654,1.42406559,14.3210001,233.36,4418.819336,NA,NA,44212.16797,NA,NA,1.415088654,1.42406559,14.3210001,233.36
United States,USA,1998,NA,NA,NA,NA,4281.34668,NA,NA,45658.13672,NA,NA,1.928318501,2.329849243,14.34799957,229.86,4281.34668,NA,NA,45658.13672,NA,NA,1.928318501,2.329849243,14.34799957,229.86
United States,USA,1999,NA,NA,NA,NA,4101.040039,NA,NA,47282.28516,NA,NA,2.569760561,3.244314194,14.30000019,228.59,4101.040039,NA,NA,47282.28516,NA,NA,2.569760561,3.244314194,14.30000019,228.59
United States,USA,2000,NA,NA,NA,NA,4042.365723,77.8,NA,48689.03125,NA,NA,1.81782794,3.40531826,14.4630003,223.67,4042.365723,77.8,NA,48689.03125,NA,NA,1.81782794,3.40531826,14.4630003,223.67
United States,USA,2001,NA,NA,NA,NA,4006.63501,NA,NA,48690.80859,NA,NA,1.380112171,1.630116343,14.21100044,218.65,4006.63501,NA,NA,48690.80859,NA,NA,1.380112171,1.630116343,14.21100044,218.65
United States,USA,2002,NA,NA,NA,NA,3976.351318,NA,NA,49081.35938,NA,NA,1.636596084,1.015460372,14.0539999,213.84,3976.351318,NA,NA,49081.35938,NA,NA,1.636596084,1.015460372,14.0539999,213.84
United States,USA,2003,NA,NA,NA,NA,3867.606445,NA,NA,50053.625,NA,NA,1.70373404,1.022024035,14.11999989,206.82,3867.606445,NA,NA,50053.625,NA,NA,1.70373404,1.022024035,14.11999989,206.82
United States,USA,2004,NA,NA,NA,NA,3783.901611,NA,NA,51476.48828,NA,NA,3.062160492,1.74918735,14.06999969,196.98,3783.901611,NA,NA,51476.48828,NA,NA,3.062160492,1.74918735,14.06999969,196.98
United States,USA,2005,NA,NA,NA,NA,3593.532471,78.8,0.264,52796.08984,NA,NA,0.403409153,1.091876388,14.05900002,191.9,3593.532471,78.8,0.264,52796.08984,NA,NA,0.403409153,1.091876388,14.05900002,191.9
United States,USA,2006,NA,NA,NA,NA,3541.37207,NA,NA,53782.29688,NA,NA,2.054353952,2.16048789,14.29199982,184.91,3541.37207,NA,NA,53782.29688,NA,NA,2.054353952,2.16048789,14.29199982,184.91
United States,USA,2007,NA,NA,NA,NA,3546.877197,NA,NA,54272.71875,NA,NA,3.625070095,2.398397446,14.30700016,177.83,3546.877197,NA,NA,54272.71875,NA,NA,3.625070095,2.398397446,14.30700016,177.83
United States,USA,2008,NA,NA,NA,NA,3514.843506,NA,NA,53688.36328,NA,NA,2.335258961,2.318328142,13.97399998,173.23,3514.843506,NA,NA,53688.36328,NA,NA,2.335258961,2.318328142,13.97399998,173.23
United States,USA,2009,NA,NA,NA,NA,3751.679199,NA,NA,51869.70703,NA,NA,2.163460732,1.114843607,13.47599983,167.75,3751.679199,NA,NA,51869.70703,NA,NA,2.163460732,1.114843607,13.47599983,167.75
United States,USA,2010,NA,NA,NA,NA,3874.477539,80.5,0.25400001,52760,NA,NA,2.333422899,1.761193156,12.99400043,162.93,3874.477539,80.5,0.25400001,52760,NA,NA,2.333422899,1.761193156,12.99400043,162.93
United States,USA,2011,NA,NA,NA,NA,4028.886963,NA,0.248,53190.23047,NA,NA,2.809160233,1.695323348,12.72700024,161.4,4028.886963,NA,0.248,53190.23047,NA,NA,2.809160233,1.695323348,12.72700024,161.4
Venezuela,VEN,1900,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1901,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1902,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1903,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1904,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1905,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1906,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1907,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1908,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1909,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1910,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1911,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1912,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1913,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1914,NA,NA,NA,NA,0.023259999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023259999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1915,NA,NA,NA,NA,0.058150001,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058150001,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1916,NA,NA,NA,NA,0.116300002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116300002,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1917,NA,NA,NA,NA,0.209340006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209340006,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1918,NA,NA,NA,NA,0.558239996,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558239996,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1919,NA,NA,NA,NA,0.534979999,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534979999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1920,NA,NA,NA,NA,0.802470028,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.802470028,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1921,NA,NA,NA,NA,2.535340071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.535340071,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1922,NA,NA,NA,NA,3.896049976,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.896049976,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1923,NA,NA,NA,NA,7.431570053,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.431570053,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1924,NA,NA,NA,NA,15.51441956,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.51441956,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1925,NA,NA,NA,NA,33.54092026,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.54092026,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1926,NA,NA,NA,NA,60.56903839,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.56903839,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1927,NA,NA,NA,NA,101.5880508,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.5880508,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1928,NA,NA,NA,NA,178.1599731,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.1599731,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1929,NA,NA,NA,NA,230.7275696,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.7275696,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1930,NA,NA,NA,NA,233.414093,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.414093,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1931,NA,NA,NA,NA,199.9894867,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.9894867,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1932,NA,NA,NA,NA,198.7101746,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.7101746,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1933,NA,NA,NA,NA,201.0710754,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.0710754,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1934,NA,NA,NA,NA,233.8211517,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.8211517,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1935,NA,NA,NA,NA,255.8018494,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.8018494,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1936,NA,NA,NA,NA,266.8852539,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.8852539,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1937,NA,NA,NA,NA,322.4999084,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.4999084,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1938,NA,NA,NA,NA,326.4657288,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.4657288,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1939,NA,NA,NA,NA,355.0987854,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.0987854,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1940,NA,NA,NA,NA,319.1620789,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.1620789,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1941,NA,NA,NA,NA,387.8139648,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.8139648,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1942,NA,NA,NA,NA,250.5683441,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.5683441,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1943,NA,NA,NA,NA,302.0194702,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.0194702,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1944,NA,NA,NA,NA,430.2634888,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.2634888,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1945,NA,NA,NA,NA,538.9458008,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.9458008,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1946,NA,NA,NA,NA,647.8026123,NA,NA,NA,NA,NA,NA,NA,NA,NA,647.8026123,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1947,NA,NA,NA,NA,724.7351074,NA,NA,NA,NA,NA,NA,NA,NA,NA,724.7351074,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1948,NA,NA,NA,NA,816.5655518,NA,NA,NA,NA,NA,NA,NA,NA,NA,816.5655518,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1949,NA,NA,NA,NA,798.1436157,NA,NA,NA,NA,NA,NA,NA,NA,NA,798.1436157,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,VEN,1950,NA,NA,NA,NA,905.9886475,NA,NA,NA,NA,NA,NA,NA,47.05699921,NA,905.9886475,NA,NA,NA,NA,NA,NA,NA,47.05699921,NA
Venezuela,VEN,1951,NA,NA,NA,NA,1036.221313,NA,NA,NA,NA,NA,NA,NA,47.49100113,NA,1036.221313,NA,NA,NA,NA,NA,NA,NA,47.49100113,NA
Venezuela,VEN,1952,NA,NA,NA,NA,1100.965576,NA,NA,NA,NA,NA,NA,NA,47.69900131,NA,1100.965576,NA,NA,NA,NA,NA,NA,NA,47.69900131,NA
Venezuela,VEN,1953,NA,NA,NA,NA,1071.530029,NA,NA,NA,NA,NA,NA,NA,47.75400162,NA,1071.530029,NA,NA,NA,NA,NA,NA,NA,47.75400162,NA
Venezuela,VEN,1954,NA,NA,NA,NA,1151.381592,NA,NA,NA,NA,NA,NA,NA,47.63100052,NA,1151.381592,NA,NA,NA,NA,NA,NA,NA,47.63100052,NA
Venezuela,VEN,1955,NA,NA,NA,NA,1314.66687,NA,NA,NA,NA,NA,NA,NA,47.45899963,NA,1314.66687,NA,NA,NA,NA,NA,NA,NA,47.45899963,NA
Venezuela,VEN,1956,NA,NA,NA,NA,1502.305298,NA,NA,NA,NA,NA,NA,NA,47.27700043,NA,1502.305298,NA,NA,NA,NA,NA,NA,NA,47.27700043,NA
Venezuela,VEN,1957,NA,NA,NA,NA,1695.909912,NA,NA,NA,NA,NA,NA,NA,47.29600143,NA,1695.909912,NA,NA,NA,NA,NA,NA,NA,47.29600143,NA
Venezuela,VEN,1958,NA,NA,NA,NA,1577.38855,NA,NA,NA,NA,NA,NA,NA,46.98500061,NA,1577.38855,NA,NA,NA,NA,NA,NA,NA,46.98500061,NA
Venezuela,VEN,1959,NA,NA,NA,NA,1684.43103,NA,NA,NA,NA,NA,NA,NA,46.02700043,NA,1684.43103,NA,NA,NA,NA,NA,NA,NA,46.02700043,NA
Venezuela,VEN,1960,NA,NA,NA,NA,1737.033569,NA,NA,NA,NA,NA,NA,NA,44.8769989,NA,1737.033569,NA,NA,NA,NA,NA,NA,NA,44.8769989,NA
Venezuela,VEN,1961,NA,NA,NA,NA,1774.924072,NA,NA,NA,NA,NA,NA,NA,44.17200089,NA,1774.924072,NA,NA,NA,NA,NA,NA,NA,44.17200089,NA
Venezuela,VEN,1962,NA,NA,NA,NA,1943.838257,NA,NA,NA,NA,NA,NA,NA,43.43700027,NA,1943.838257,NA,NA,NA,NA,NA,NA,NA,43.43700027,NA
Venezuela,VEN,1963,NA,NA,NA,NA,1973.122559,NA,NA,NA,NA,NA,NA,NA,42.7159996,NA,1973.122559,NA,NA,NA,NA,NA,NA,NA,42.7159996,NA
Venezuela,VEN,1964,NA,NA,NA,NA,2072.035645,NA,NA,NA,NA,NA,NA,NA,41.94900131,NA,2072.035645,NA,NA,NA,NA,NA,NA,NA,41.94900131,NA
Venezuela,VEN,1965,NA,NA,NA,NA,2141.245361,NA,NA,NA,NA,NA,NA,NA,41.20700073,NA,2141.245361,NA,NA,NA,NA,NA,NA,NA,41.20700073,NA
Venezuela,VEN,1966,NA,NA,NA,NA,2079.280029,NA,NA,NA,NA,NA,NA,NA,40.47800064,NA,2079.280029,NA,NA,NA,NA,NA,NA,NA,40.47800064,NA
Venezuela,VEN,1967,NA,NA,NA,NA,2185.568359,NA,NA,NA,NA,NA,NA,NA,39.7519989,NA,2185.568359,NA,NA,NA,NA,NA,NA,NA,39.7519989,NA
Venezuela,VEN,1968,NA,NA,NA,NA,2230.196533,NA,NA,NA,NA,NA,NA,NA,39.01699829,NA,2230.196533,NA,NA,NA,NA,NA,NA,NA,39.01699829,NA
Venezuela,VEN,1969,NA,NA,NA,NA,2219.068359,NA,NA,NA,NA,NA,NA,NA,38.25600052,NA,2219.068359,NA,NA,NA,NA,NA,NA,NA,38.25600052,NA
Venezuela,VEN,1970,NA,NA,NA,NA,2293.878662,NA,NA,NA,NA,NA,0,-0.19894281,37.49000168,NA,2293.878662,NA,NA,NA,NA,NA,0,-0.19894281,37.49000168,NA
Venezuela,VEN,1971,NA,NA,NA,NA,2208.264404,NA,NA,NA,NA,NA,0,1.62475276,36.76200104,NA,2208.264404,NA,NA,NA,NA,NA,0,1.62475276,36.76200104,NA
Venezuela,VEN,1972,NA,NA,NA,NA,2021.437622,NA,NA,NA,NA,NA,0,-2.689993858,36.18899918,NA,2021.437622,NA,NA,NA,NA,NA,0,-2.689993858,36.18899918,NA
Venezuela,VEN,1973,NA,NA,NA,NA,2110.08374,NA,NA,NA,NA,NA,0,-0.493085593,35.7859993,NA,2110.08374,NA,NA,NA,NA,NA,0,-0.493085593,35.7859993,NA
Venezuela,VEN,1974,NA,NA,NA,NA,1868.362061,NA,NA,NA,NA,NA,0,-1.647450805,35.36399841,NA,1868.362061,NA,NA,NA,NA,NA,0,-1.647450805,35.36399841,NA
Venezuela,VEN,1975,NA,NA,NA,NA,1478.147339,NA,NA,NA,NA,NA,0,1.521956325,35.03699875,NA,1478.147339,NA,NA,NA,NA,NA,0,1.521956325,35.03699875,NA
Venezuela,VEN,1976,NA,NA,NA,NA,1451.571533,NA,NA,NA,NA,NA,0,-2.829449892,34.77299881,NA,1451.571533,NA,NA,NA,NA,NA,0,-2.829449892,34.77299881,NA
Venezuela,VEN,1977,NA,NA,NA,NA,1412.927734,NA,NA,NA,NA,NA,0,-0.008284844,34.4620018,NA,1412.927734,NA,NA,NA,NA,NA,0,-0.008284844,34.4620018,NA
Venezuela,VEN,1978,NA,NA,NA,NA,1360.420166,NA,NA,NA,NA,NA,0,0.170412868,34.10900116,NA,1360.420166,NA,NA,NA,NA,NA,0,0.170412868,34.10900116,NA
Venezuela,VEN,1979,NA,NA,NA,NA,1481.292603,NA,NA,NA,NA,NA,0,0.182153389,33.74100113,NA,1481.292603,NA,NA,NA,NA,NA,0,0.182153389,33.74100113,NA
Venezuela,VEN,1980,NA,NA,NA,NA,1364.737793,NA,NA,NA,NA,NA,0.021139611,0.093036614,33.25,NA,1364.737793,NA,NA,NA,NA,NA,0.021139611,0.093036614,33.25,NA
Venezuela,VEN,1981,NA,NA,NA,NA,1321.346558,NA,NA,NA,NA,NA,0.009851126,0.27741158,32.72399902,NA,1321.346558,NA,NA,NA,NA,NA,0.009851126,0.27741158,32.72399902,NA
Venezuela,VEN,1982,NA,NA,NA,NA,1193.180176,NA,NA,NA,NA,NA,0.005905214,0.379410028,32.12599945,NA,1193.180176,NA,NA,NA,NA,NA,0.005905214,0.379410028,32.12599945,NA
Venezuela,VEN,1983,NA,NA,NA,NA,1131.237549,NA,NA,NA,NA,NA,0.099176571,0.127301261,31.63400078,NA,1131.237549,NA,NA,NA,NA,NA,0.099176571,0.127301261,31.63400078,NA
Venezuela,VEN,1984,NA,NA,NA,NA,1135.137939,NA,NA,NA,NA,NA,0.034994002,0.029994858,31.20800018,NA,1135.137939,NA,NA,NA,NA,NA,0.034994002,0.029994858,31.20800018,NA
Venezuela,VEN,1985,NA,NA,NA,NA,1064.192017,NA,NA,NA,NA,NA,0.017751822,0.109738544,30.82099915,NA,1064.192017,NA,NA,NA,NA,NA,0.017751822,0.109738544,30.82099915,NA
Venezuela,VEN,1986,NA,NA,NA,NA,1150.729614,NA,NA,NA,NA,NA,0.761695266,0.026493749,30.81100082,NA,1150.729614,NA,NA,NA,NA,NA,0.761695266,0.026493749,30.81100082,NA
Venezuela,VEN,1987,NA,NA,NA,NA,1165.948242,NA,NA,NA,NA,NA,0.077036738,0.043723553,30.45000076,NA,1165.948242,NA,NA,NA,NA,NA,0.077036738,0.043723553,30.45000076,NA
Venezuela,VEN,1988,NA,NA,NA,NA,1223.418823,NA,NA,NA,NA,NA,0.112907268,0.147775695,29.97999954,NA,1223.418823,NA,NA,NA,NA,NA,0.112907268,0.147775695,29.97999954,NA
Venezuela,VEN,1989,NA,NA,NA,NA,1228.822266,NA,NA,NA,NA,NA,0.411246061,0.489359826,29.41799927,NA,1228.822266,NA,NA,NA,NA,NA,0.411246061,0.489359826,29.41799927,NA
Venezuela,VEN,1990,NA,NA,NA,NA,1369.979736,53.1,NA,NA,NA,NA,0.771631658,0.928015709,28.83399963,299.91,1369.979736,53.1,NA,NA,NA,NA,0.771631658,0.928015709,28.83399963,299.91
Venezuela,VEN,1991,NA,NA,NA,NA,1527.314575,NA,NA,NA,NA,NA,0.351553202,3.582850695,28.21899986,296.65,1527.314575,NA,NA,NA,NA,NA,0.351553202,3.582850695,28.21899986,296.65
Venezuela,VEN,1992,NA,NA,NA,NA,1530.391235,NA,NA,NA,NA,NA,0.258270442,1.041359782,27.59799957,291.03,1530.391235,NA,NA,NA,NA,NA,0.258270442,1.041359782,27.59799957,291.03
Venezuela,VEN,1993,NA,NA,NA,NA,1583.277466,NA,NA,NA,NA,NA,1.47506845,0.619328976,26.98999977,290.24,1583.277466,NA,NA,NA,NA,NA,1.47506845,0.619328976,26.98999977,290.24
